predicted_label,no,yes
0,0.99997276,2.7275351e-05
1,0.00016102275,0.9998388
0,0.99995905,4.0933668e-05
0,0.9999791,2.1172733e-05
0,0.99996996,3.0121604e-05
0,0.99997705,2.2799493e-05
1,0.00021072106,0.99978924
0,0.7890419,0.21095814
0,0.9999638,3.6206166e-05
0,0.9999509,4.9390877e-05
0,0.99996614,3.3795364e-05
1,0.0030032343,0.99699664
1,0.0002705557,0.99972934
0,0.99994475,5.537665e-05
0,0.9998588,0.00014109416
0,0.99995184,4.801695e-05
0,0.9995511,0.00044886032
0,0.99995905,4.117359e-05
0,0.9999752,2.4819854e-05
0,0.9999709,2.9089113e-05
0,0.99997663,2.3469449e-05
1,0.00017283522,0.9998274
0,0.9998984,0.00010174694
0,0.99997044,2.965829e-05
0,0.9999604,3.947161e-05
0,0.9999723,2.787167e-05
1,0.00025093285,0.9997492
0,0.9999623,3.7932048e-05
0,0.9999757,2.4336641e-05
0,0.9999695,3.0809846e-05
0,0.9999775,2.226848e-05
1,0.00017312526,0.9998269
0,0.99988127,0.00011883585
0,0.9999757,2.4399571e-05
0,0.99995995,4.0202205e-05
0,0.9999757,2.4141309e-05
1,0.00018698642,0.9998131
1,0.00030663912,0.99969345
0,0.9999604,3.942327e-05
0,0.99993473,6.533738e-05
0,0.99996275,3.7152782e-05
0,0.99980694,0.0001930175
0,0.99994993,5.0358976e-05
0,0.99997616,2.3989058e-05
0,0.9999643,3.5637735e-05
0,0.99997663,2.3493814e-05
1,0.00021932805,0.9997806
0,0.9999295,7.042014e-05
0,0.9999609,3.9186634e-05
0,0.9999504,4.972379e-05
0,0.99997336,2.6900825e-05
1,0.00017433753,0.99982554
0,0.99995905,4.0902374e-05
0,0.9999775,2.2620125e-05
0,0.99996907,3.100326e-05
0,0.99997663,2.3556811e-05
1,0.00017594047,0.99982405
0,0.99994993,5.004844e-05
0,0.99997383,2.6263539e-05
0,0.9999623,3.773332e-05
0,0.99997383,2.645595e-05
1,0.0001663171,0.9998336
1,0.00021731178,0.9997826
0,0.9999647,3.5179437e-05
0,0.99992996,6.9934584e-05
0,0.99996334,3.68347e-05
0,0.99992317,7.702781e-05
0,0.99995905,4.1184787e-05
0,0.9999752,2.4678477e-05
0,0.99996996,2.9884974e-05
0,0.99997616,2.3806686e-05
1,0.00015719233,0.99984264
0,0.9998965,0.00010359058
0,0.9999695,3.0580697e-05
0,0.9999547,4.5558936e-05
0,0.9999718,2.8099914e-05
1,0.00018442134,0.9998154
1,0.00025937034,0.9997406
0,0.99997276,2.7127124e-05
0,0.99995565,4.4314125e-05
0,0.9999614,3.891403e-05
0,0.9998431,0.00015690298
0,0.9999547,4.5201887e-05
0,0.9999747,2.5423204e-05
0,0.99996567,3.4408713e-05
0,0.99997425,2.5697382e-05
1,0.00017574326,0.99982405
1,0.00020934019,0.9997906
0,0.9999675,3.2647247e-05
0,0.9999533,4.696292e-05
0,0.99996567,3.4374738e-05
0,0.99980015,0.00019979838
0,0.999958,4.2144893e-05
0,0.99997616,2.4018222e-05
0,0.9999714,2.87512e-05
0,0.99997616,2.4076793e-05
1,0.00016875521,0.99983126
1,0.00023689201,0.9997631
0,0.9999675,3.2442404e-05
0,0.9999118,8.8203735e-05
0,0.9999652,3.5012425e-05
0,0.99994475,5.5309672e-05
0,0.99996567,3.429543e-05
0,0.9999786,2.1508002e-05
0,0.99997276,2.7199501e-05
0,0.9999757,2.4510513e-05
1,0.00017584386,0.99982405
1,0.00033970305,0.9996603
0,0.9999609,3.92613e-05
0,0.99992365,7.649007e-05
0,0.9998699,0.00013011051
0,0.9999184,8.164688e-05
0,0.9999647,3.5192188e-05
0,0.9999747,2.5434068e-05
0,0.99996907,3.107478e-05
0,0.99997276,2.7371452e-05
1,0.000174545,0.99982554
0,0.9999666,3.35284e-05
0,0.99997663,2.3502216e-05
0,0.99997276,2.7475013e-05
0,0.9999747,2.5161302e-05
1,0.00016502375,0.99983495
0,0.99994427,5.6039407e-05
0,0.9999686,3.1344047e-05
0,0.9999623,3.7961505e-05
0,0.9999723,2.7526736e-05
1,0.00016511127,0.99983495
0,0.9999538,4.612147e-05
0,0.9999757,2.4349778e-05
0,0.99997276,2.7274074e-05
0,0.9999781,2.2104392e-05
1,0.00014326659,0.99985695
0,0.9999013,9.884437e-05
1,0.0003371117,0.99966294
0,0.9999404,5.9614853e-05
0,0.9999256,7.45544e-05
0,0.99989796,0.000102059676
0,0.99996185,3.7974358e-05
0,0.99997336,2.6940106e-05
0,0.99996275,3.72609e-05
0,0.9999714,2.846034e-05
1,0.000176942,0.9998231
0,0.99995995,4.0242674e-05
0,0.9999757,2.442171e-05
0,0.9999709,2.9369425e-05
0,0.9999757,2.4544595e-05
1,0.0001594126,0.9998408
0,0.9999404,5.9592287e-05
0,0.9999652,3.4788558e-05
0,0.9999586,4.152486e-05
0,0.9999723,2.7564483e-05
1,0.00016357658,0.9998365
0,0.99995947,4.0452458e-05
0,0.99997616,2.3950905e-05
0,0.9999709,2.917001e-05
0,0.99997616,2.3714076e-05
1,0.0001447599,0.9998551
0,0.99995273,4.7064696e-05
0,0.9999666,3.3497654e-05
0,0.99995273,4.70393e-05
0,0.99997276,2.7365446e-05
1,0.00018891579,0.99981123
0,0.9998927,0.00010719862
1,0.0009634719,0.9990365
0,0.99947125,0.00052876514
0,0.99987316,0.00012670801
0,0.9999284,7.145675e-05
0,0.9999509,4.927561e-05
0,0.99997336,2.652613e-05
0,0.99996907,3.0939078e-05
0,0.9999757,2.4365856e-05
1,0.00015102528,0.99984884
0,0.9998941,0.00010586245
0,0.99995226,4.767792e-05
0,0.9999399,6.0260427e-05
0,0.9999695,3.04917e-05
1,0.00016441503,0.99983555
0,0.99996185,3.8136262e-05
0,0.99997705,2.3043114e-05
0,0.99997044,2.945419e-05
0,0.99997616,2.3859351e-05
1,0.00015328528,0.99984694
0,0.9995619,0.00043789975
0,0.9997774,0.00022274096
0,0.9998788,0.00012119413
0,0.99996567,3.4393095e-05
1,0.0008372777,0.99916273
0,0.9999384,6.149057e-05
0,0.9999681,3.187641e-05
0,0.9999504,4.9659622e-05
0,0.9999718,2.8404564e-05
1,0.00019019675,0.99980974
0,0.99995947,4.0402952e-05
0,0.9999752,2.5014617e-05
0,0.9999695,3.043174e-05
0,0.99997425,2.6033968e-05
1,0.00016227282,0.9998379
1,0.0002593367,0.9997406
0,0.99992794,7.2011906e-05
0,0.99970675,0.00029324967
0,0.9999533,4.683201e-05
0,0.99992657,7.339048e-05
0,0.9999666,3.3503085e-05
0,0.9999786,2.1706208e-05
0,0.99997425,2.5974769e-05
0,0.9999775,2.2393078e-05
1,0.00014655333,0.9998536
0,0.9998165,0.00018344253
1,0.00047123132,0.9995288
0,0.99990314,9.661378e-05
0,0.9999332,6.670386e-05
0,0.9998936,0.00010661463
0,0.9999614,3.8479302e-05
0,0.9999718,2.8338573e-05
0,0.9999566,4.327314e-05
0,0.99996907,3.1156378e-05
1,0.00020067238,0.99979925
0,0.99996185,3.8097947e-05
0,0.99997705,2.2887943e-05
0,0.9999718,2.8316877e-05
0,0.99997383,2.6469046e-05
1,0.00018016982,0.9998197
0,0.9999475,5.2652485e-05
0,0.9999695,3.066065e-05
0,0.99996185,3.8075137e-05
0,0.9999718,2.8162478e-05
1,0.00017283161,0.9998274
0,0.9999681,3.219613e-05
0,0.9999791,2.0848098e-05
0,0.99997336,2.6996971e-05
0,0.99997705,2.2939776e-05
1,0.00016563077,0.9998345
1,0.00045419807,0.99954575
0,0.9999332,6.6628585e-05
0,0.99991995,8.0173435e-05
0,0.999897,0.00010325967
0,0.99989945,0.00010087853
0,0.99995613,4.3910306e-05
0,0.9999752,2.4744724e-05
0,0.99996614,3.40129e-05
0,0.99997336,2.676913e-05
1,0.0001727736,0.9998274
0,0.9999547,4.5177156e-05
0,0.9999781,2.2136013e-05
0,0.99996996,3.0051568e-05
0,0.9999747,2.555035e-05
1,0.00020730935,0.99979264
0,0.9999213,7.8886216e-05
0,0.9999723,2.7943957e-05
0,0.9999604,3.9582173e-05
0,0.9999718,2.8337463e-05
1,0.00021782386,0.99978215
0,0.9999647,3.5484245e-05
0,0.9999775,2.2394663e-05
0,0.9999723,2.7520487e-05
0,0.99997705,2.2720269e-05
1,0.00014898022,0.9998513
1,0.0007853196,0.99921477
0,0.9993217,0.00067831395
0,0.99984884,0.00015117529
0,0.99987745,0.00012243191
0,0.9999156,8.4328894e-05
0,0.99995947,4.0684823e-05
0,0.9999747,2.5190908e-05
0,0.99996567,3.4522443e-05
0,0.9999723,2.7725542e-05
1,0.0001641587,0.999836
0,0.99995905,4.0963976e-05
0,0.9999775,2.2700558e-05
0,0.99997044,2.966409e-05
0,0.99997383,2.6173975e-05
1,0.00016613003,0.99983406
0,0.9999156,8.443158e-05
0,0.9999714,2.889367e-05
0,0.99995905,4.117375e-05
0,0.99997044,2.975135e-05
1,0.00017375643,0.9998265
0,0.99996334,3.657399e-05
0,0.9999775,2.2369859e-05
0,0.9999709,2.9098159e-05
0,0.99997705,2.2771812e-05
1,0.00016174024,0.99983835
0,0.99995273,4.7328682e-05
0,0.9999681,3.222381e-05
0,0.9999638,3.629065e-05
0,0.99997336,2.6568767e-05
1,0.0001674263,0.99983263
1,0.00020250276,0.9997974
0,0.9999652,3.500448e-05
0,0.99992037,7.9605e-05
0,0.9999666,3.3276807e-05
0,0.9999409,5.9148442e-05
0,0.99995947,4.0629457e-05
0,0.99997336,2.676525e-05
0,0.9999681,3.205062e-05
0,0.99997663,2.3211156e-05
1,0.00014964679,0.99985033
0,0.99992514,7.4897245e-05
0,0.99996275,3.704459e-05
0,0.99994797,5.200146e-05
0,0.99997276,2.7259122e-05
1,0.00015510355,0.99984497
0,0.9999623,3.788592e-05
0,0.99997705,2.3112663e-05
0,0.99996996,3.024864e-05
0,0.9999752,2.4682997e-05
1,0.00015617431,0.999844
0,0.99995273,4.746668e-05
0,0.99997425,2.5850464e-05
0,0.99995947,4.0363364e-05
0,0.99997383,2.6324424e-05
1,0.00017335638,0.9998269
0,0.99915844,0.0008415392
0,0.9851013,0.0148987975
0,0.9981878,0.0018121229
0,0.99749833,0.0025018004
0,0.99983925,0.00016066931
0,0.9999538,4.6130008e-05
0,0.99997663,2.3283921e-05
0,0.99996996,3.0050332e-05
0,0.99997663,2.3283164e-05
1,0.00016440642,0.99983555
0,0.99991226,8.7724555e-05
0,0.9999538,4.6510257e-05
0,0.9999509,4.8983246e-05
0,0.9999686,3.1467593e-05
1,0.00016964885,0.9998302
0,0.9999675,3.2411073e-05
0,0.99997616,2.3837834e-05
0,0.9999718,2.8290802e-05
0,0.9999757,2.4279194e-05
1,0.00014017812,0.99985975
0,0.93670994,0.06329004
0,0.9938122,0.0061876005
0,0.9999461,5.3935353e-05
0,0.9999213,7.854705e-05
0,0.99991995,8.02657e-05
0,0.99996275,3.7421327e-05
0,0.99997276,2.7182958e-05
0,0.9999652,3.4894387e-05
0,0.9999718,2.8178705e-05
1,0.0001552921,0.9998445
0,0.9999466,5.329824e-05
0,0.9999752,2.4635374e-05
0,0.9999647,3.5188736e-05
0,0.9999723,2.7590075e-05
1,0.00021342303,0.99978644
0,0.9999056,9.463945e-05
0,0.9999686,3.1430343e-05
0,0.9999609,3.9319828e-05
0,0.99996614,3.4125125e-05
1,0.00020479839,0.9997954
0,0.9999652,3.4692115e-05
0,0.99997705,2.2764427e-05
0,0.99996996,3.0100498e-05
0,0.99997705,2.2956627e-05
1,0.00015064179,0.99984926
0,0.99993134,6.8633686e-05
0,0.999224,0.0007761015
1,0.0007281154,0.9992718
0,0.9997954,0.00020437111
0,0.999897,0.000102890546
0,0.99996185,3.80588e-05
0,0.9999695,3.0742514e-05
0,0.9999332,6.663259e-05
0,0.99995565,4.440846e-05
1,0.0002172463,0.9997826
0,0.99995995,4.0193503e-05
0,0.99996996,3.0128529e-05
0,0.9997883,0.00021181628
0,0.9999504,4.9770093e-05
1,0.00041409413,0.9995859
0,0.9998727,0.0001272907
0,0.999957,4.302259e-05
1,0.3448164,0.65518355
0,0.9999338,6.649851e-05
1,0.0020709122,0.9979291
0,0.99996614,3.3890246e-05
0,0.99997663,2.3302891e-05
0,0.9999714,2.8635617e-05
0,0.99997383,2.6160396e-05
1,0.00017288436,0.9998269
0,0.999957,4.307247e-05
0,0.99996185,3.8023718e-05
0,0.9999575,4.2302378e-05
0,0.99996567,3.4403332e-05
1,0.00029858467,0.9997015
0,0.99994993,5.0208684e-05
0,0.9999604,3.9852428e-05
0,0.9999552,4.507232e-05
0,0.9999504,4.971018e-05
1,0.00019309687,0.99980694
0,0.9998006,0.00019918464
0,0.9902384,0.009761603
0,0.99963963,0.00036059026
0,0.9940218,0.0059784404
0,0.99987084,0.000129041
0,0.9998551,0.0001448585
0,0.99992794,7.210543e-05
0,0.99994904,5.1157185e-05
0,0.99995226,4.7720085e-05
1,0.00026184073,0.9997383
0,0.99995613,4.387958e-05
0,0.9999791,2.0956937e-05
0,0.99997276,2.7405325e-05
0,0.99997663,2.3445959e-05
1,0.00020157945,0.9997983
1,0.00032777103,0.99967223
0,0.99997276,2.7134394e-05
0,0.99995565,4.429401e-05
0,0.9999695,3.0752486e-05
0,0.99992317,7.659694e-05
0,0.99993086,6.942669e-05
0,0.9999752,2.5024732e-05
0,0.9999675,3.2667518e-05
0,0.99997383,2.6350093e-05
1,0.00023210462,0.99976784
0,0.99995273,4.7131667e-05
0,0.99997616,2.399395e-05
0,0.9999714,2.886117e-05
0,0.9999752,2.4936491e-05
1,0.00020234854,0.9997978
0,0.9999213,7.850175e-05
0,0.9999714,2.8662937e-05
0,0.9999614,3.8587637e-05
0,0.99997276,2.7465585e-05
1,0.000196957,0.99980307
0,0.99995613,4.4144344e-05
0,0.9999786,2.1570426e-05
0,0.99997044,2.9559546e-05
0,0.99997616,2.3996974e-05
1,0.00021360345,0.99978644
0,0.9999543,4.5992336e-05
0,0.99997383,2.6103455e-05
0,0.9999643,3.5610014e-05
0,0.9999747,2.539381e-05
1,0.00017860855,0.99982125
1,0.00023566374,0.99976444
0,0.99995905,4.0997977e-05
0,0.9999295,7.052632e-05
0,0.9999652,3.4723093e-05
0,0.9999156,8.447951e-05
0,0.9999609,3.927126e-05
0,0.99997663,2.3639315e-05
0,0.99997044,2.9827315e-05
0,0.99997663,2.361678e-05
1,0.00017259805,0.9998274
0,0.9999304,6.978994e-05
0,0.99996704,3.2860997e-05
0,0.9999533,4.6601715e-05
0,0.9999723,2.7736465e-05
1,0.00016774083,0.99983215
0,0.99990517,9.4957766e-05
0,0.9999723,2.7629834e-05
0,0.999958,4.2111824e-05
0,0.99995613,4.4017474e-05
1,0.00039616032,0.9996038
1,0.0007692412,0.9992306
0,0.99979925,0.00020080543
0,0.9998012,0.00019889988
0,0.9996592,0.00034078214
0,0.99990946,9.0537986e-05
0,0.9996449,0.00035504432
0,0.9999543,4.5875637e-05
0,0.9998899,0.00011030863
0,0.9999247,7.544537e-05
1,0.00041764908,0.9995824
0,0.99969345,0.00030642046
0,0.99995947,4.0673498e-05
0,0.99994993,4.9905168e-05
0,0.99994564,5.4587308e-05
1,0.0005897505,0.99941033
0,0.9998274,0.00017269584
0,0.99996567,3.4499204e-05
0,0.9999438,5.6393033e-05
0,0.999958,4.186436e-05
1,0.00032290551,0.9996772
0,0.9999623,3.7621714e-05
0,0.9999747,2.5530666e-05
0,0.9999686,3.1728854e-05
0,0.99997425,2.5970037e-05
1,0.00044868054,0.9995514
0,0.95806426,0.041935835
1,0.052851457,0.9471484
0,0.99985975,0.0001401121
0,0.9999475,5.2668656e-05
0,0.9932684,0.006731498
0,0.9998751,0.00012484643
0,0.99996704,3.2864726e-05
0,0.99994427,5.6050954e-05
0,0.9999638,3.6092573e-05
1,0.00045822797,0.9995416
0,0.99995995,4.021589e-05
0,0.99997663,2.3413046e-05
0,0.99996907,3.104444e-05
0,0.99997425,2.5647416e-05
1,0.000244488,0.9997554
0,0.9998856,0.000114266106
0,0.99994797,5.1948224e-05
0,0.99995226,4.7515598e-05
0,0.99996614,3.3794266e-05
1,0.00043145602,0.9995685
0,0.9999614,3.880408e-05
0,0.99997663,2.3394632e-05
0,0.99996907,3.0918134e-05
0,0.9999775,2.266558e-05
1,0.0001465901,0.9998536
0,0.9999418,5.8245874e-05
0,0.9999223,7.785348e-05
0,0.999919,8.113908e-05
0,0.99996996,2.987298e-05
1,0.00021054951,0.99978924
0,0.9999218,7.8361496e-05
0,0.9999509,4.930212e-05
0,0.99991655,8.3489635e-05
0,0.9999643,3.5912657e-05
1,0.00017236349,0.99982786
0,0.9998131,0.00018704243
0,0.9939741,0.0060259965
1,0.001808092,0.9981918
0,0.9996744,0.000325521
0,0.9999152,8.472413e-05
0,0.9995705,0.00042930516
0,0.9981002,0.0018998565
0,0.99986744,0.0001326046
0,0.99988174,0.000118211006
1,0.00040135358,0.99959856
0,0.9999643,3.563029e-05
0,0.9999786,2.1306338e-05
0,0.9999718,2.802565e-05
0,0.99997663,2.3416997e-05
1,0.00018190495,0.9998183
0,0.99995226,4.7551956e-05
0,0.9999757,2.4337707e-05
0,0.99996334,3.7011112e-05
0,0.99997383,2.6332606e-05
1,0.00018046456,0.9998197
1,0.00036873415,0.9996312
0,0.9999318,6.803596e-05
0,0.99983215,0.00016791753
0,0.9999338,6.610138e-05
0,0.999713,0.0002869862
1,0.00030514147,0.9996948
0,0.9999666,3.351414e-05
0,0.999836,0.0001638967
0,0.9998827,0.000117370524
0,0.9999213,7.856713e-05
0,0.99992037,7.948279e-05
0,0.9999723,2.7891452e-05
0,0.999958,4.223651e-05
0,0.9999718,2.7999096e-05
1,0.00018980193,0.99981016
0,0.99993795,6.1954415e-05
0,0.9999752,2.4640567e-05
0,0.9999681,3.1840224e-05
0,0.99997705,2.2923286e-05
1,0.00015138174,0.99984884
0,0.9999432,5.6961322e-05
0,0.9999752,2.495895e-05
0,0.9999538,4.6092013e-05
0,0.9999718,2.7985292e-05
1,0.00020008991,0.9997997
0,0.99994856,5.1442163e-05
0,0.99997425,2.5986017e-05
0,0.99996275,3.7199192e-05
0,0.9999747,2.5364863e-05
1,0.00016105654,0.9998388
0,0.9999586,4.1739902e-05
0,0.9999747,2.5519275e-05
0,0.9999686,3.133152e-05
0,0.99997616,2.3783448e-05
1,0.00015565952,0.9998445
1,0.0002918346,0.99970824
0,0.9999475,5.271896e-05
0,0.99987465,0.00012531689
0,0.99996567,3.4618643e-05
0,0.9999142,8.591918e-05
0,0.9994306,0.000569522
0,0.9999004,9.986409e-05
1,0.00030010627,0.9996998
0,0.99985266,0.00014754677
0,0.9997206,0.00027941947
0,0.9999552,4.478123e-05
0,0.99994564,5.454526e-05
0,0.99993426,6.5677355e-05
0,0.9999586,4.1549425e-05
1,0.00025564156,0.9997444
0,0.99943155,0.0005685203
0,0.9985544,0.0014455882
1,0.0010704304,0.99892956
0,0.9983953,0.0016047477
0,0.99963224,0.00036774625
0,0.99996185,3.830623e-05
0,0.99997663,2.3525157e-05
0,0.9999714,2.8794064e-05
0,0.9999723,2.760015e-05
1,0.00018160611,0.9998183
0,0.99991226,8.7801396e-05
0,0.99996185,3.8176433e-05
0,0.99991035,8.955396e-05
0,0.9999575,4.2720283e-05
1,0.00035061358,0.99964964
0,0.99996614,3.4114128e-05
0,0.99997616,2.4108156e-05
0,0.9999723,2.7918999e-05
0,0.9999775,2.2306544e-05
1,0.00015038702,0.99984974
0,0.9998088,0.00019114175
1,0.00032153376,0.9996784
0,0.99980927,0.0001907606
0,0.9999284,7.1569004e-05
0,0.99990654,9.3646115e-05
0,0.999958,4.2050826e-05
0,0.9999709,2.8964103e-05
0,0.99994224,5.7558613e-05
0,0.99996907,3.0858602e-05
1,0.0001730701,0.9998269
0,0.9999543,4.5665856e-05
0,0.99997336,2.6582755e-05
0,0.9999666,3.328995e-05
0,0.9999718,2.7982998e-05
1,0.00018734073,0.9998126
0,0.9999466,5.3498778e-05
0,0.99996704,3.284455e-05
0,0.9999614,3.8800412e-05
0,0.99997336,2.6879105e-05
1,0.00015952118,0.9998408
0,0.99996185,3.821745e-05
0,0.9999781,2.1979109e-05
0,0.9999718,2.817763e-05
0,0.9999781,2.2049357e-05
1,0.00015725981,0.99984264
1,0.0002859489,0.99971414
0,0.9999666,3.3365086e-05
0,0.99994993,4.9928494e-05
0,0.9999695,3.0604242e-05
0,0.99990946,9.088376e-05
0,0.99995613,4.3768952e-05
0,0.9999752,2.5059744e-05
0,0.9999623,3.783313e-05
0,0.99997616,2.394344e-05
1,0.0001767661,0.9998231
0,0.99996275,3.727657e-05
0,0.99997705,2.314714e-05
0,0.99996996,3.0095678e-05
0,0.99997663,2.3263146e-05
1,0.00016443494,0.99983555
0,0.9999409,5.914715e-05
0,0.9999681,3.199595e-05
0,0.9999566,4.337904e-05
0,0.99997336,2.6890206e-05
1,0.00016319111,0.9998369
0,0.9999614,3.8634516e-05
0,0.99997705,2.3141689e-05
0,0.9999695,3.0589857e-05
0,0.9999752,2.4655563e-05
1,0.00022001874,0.9997802
0,0.99995226,4.758634e-05
0,0.99997383,2.6236301e-05
0,0.9999647,3.5132434e-05
0,0.99997336,2.694599e-05
1,0.0001702253,0.9998297
1,0.00022819694,0.99977165
0,0.99992514,7.479617e-05
0,0.9999152,8.489446e-05
0,0.9999461,5.375362e-05
0,0.9998947,0.000105524785
0,0.99996185,3.8300936e-05
0,0.9999757,2.4153745e-05
0,0.9999709,2.9145038e-05
0,0.9999757,2.4346878e-05
1,0.00015460528,0.99984556
0,0.9999304,6.949439e-05
0,0.9999681,3.2133186e-05
0,0.999957,4.2915635e-05
0,0.9999709,2.8937347e-05
1,0.00016678598,0.9998331
0,0.9999643,3.5659257e-05
0,0.99997616,2.38606e-05
0,0.9999709,2.9283647e-05
0,0.99997616,2.39544e-05
1,0.00016621499,0.9998336
0,0.9997401,0.00025991583
0,0.99987465,0.00012533876
0,0.99993086,6.9148504e-05
0,0.9999695,3.0741874e-05
1,0.00050432154,0.99949557
0,0.9999427,5.736178e-05
0,0.9999638,3.618045e-05
0,0.99994516,5.4736403e-05
0,0.99997044,2.9740371e-05
1,0.0001872366,0.9998126
1,0.00036767893,0.9996324
0,0.99971825,0.0002817329
0,0.9998403,0.00015959697
0,0.9999318,6.8325564e-05
0,0.9999179,8.193736e-05
0,0.9999399,6.0228023e-05
0,0.9999638,3.6145062e-05
0,0.99995273,4.7103404e-05
0,0.9999714,2.866961e-05
1,0.00016661207,0.9998336
0,0.99996704,3.313193e-05
0,0.9999643,3.5980807e-05
0,0.9999533,4.6793215e-05
0,0.9999675,3.270206e-05
1,0.00021184537,0.9997883
0,0.9997658,0.00023405401
0,0.97316116,0.026838873
0,0.9985432,0.0014568081
0,0.99991274,8.713606e-05
1,0.0034938026,0.9965061
0,0.9989739,0.0010261573
0,0.9451167,0.05488321
1,0.38608313,0.6139169
0,0.99887717,0.0011227513
0,0.99912727,0.0008726618
0,0.9939139,0.0060860086
0,0.6899439,0.31005615
0,0.9978658,0.0021342374
0,0.99961436,0.00038563617
0,0.9985158,0.0014841858
0,0.9998908,0.00010910546
0,0.9999438,5.651185e-05
0,0.99994797,5.2008505e-05
0,0.9999575,4.225996e-05
1,0.000237853,0.9997621
0,0.9999643,3.580712e-05
0,0.9999781,2.2141694e-05
0,0.9999723,2.7544827e-05
0,0.9999775,2.2543136e-05
1,0.00014825596,0.9998517
0,0.9999438,5.638658e-05
0,0.9999709,2.9238914e-05
0,0.9999533,4.662568e-05
0,0.99997425,2.576376e-05
1,0.0001724957,0.9998274
0,0.9999036,9.6470336e-05
0,0.99995947,4.069623e-05
0,0.99994427,5.5795914e-05
0,0.99997044,2.9821114e-05
1,0.00016154941,0.99983835
0,0.9970516,0.0029483782
0,0.9972955,0.002704547
0,0.9998584,0.00014184794
0,0.9998006,0.00019928248
0,0.99987465,0.00012549125
0,0.99992365,7.6378536e-05
0,0.9999643,3.6052665e-05
0,0.9999543,4.562328e-05
0,0.9999714,2.8748023e-05
1,0.00015500079,0.99984497
0,0.99996704,3.3180222e-05
0,0.99997663,2.3263234e-05
0,0.9999681,3.2004744e-05
0,0.99996704,3.274631e-05
1,0.00018551605,0.9998145
0,0.99995565,4.4305714e-05
0,0.9999714,2.8676473e-05
0,0.99996334,3.6906364e-05
0,0.9999723,2.7910612e-05
1,0.00017131027,0.9998288
1,0.0034662304,0.9965337
0,0.99987173,0.00012829897
0,0.9999036,9.6186566e-05
0,0.9982943,0.0017055494
0,0.9999256,7.451395e-05
0,0.9999614,3.8489066e-05
0,0.99997663,2.334738e-05
0,0.9999681,3.1874068e-05
0,0.99995995,4.0312854e-05
1,0.00017131615,0.9998288
0,0.99992794,7.210165e-05
0,0.99996704,3.2903867e-05
0,0.9999533,4.6619145e-05
0,0.99997044,2.9859877e-05
1,0.00016618487,0.99983406
0,0.99996334,3.696829e-05
0,0.9999786,2.162251e-05
0,0.9999709,2.913934e-05
0,0.9999775,2.2403548e-05
1,0.00020303688,0.9997969
0,0.9999418,5.8366648e-05
0,0.99997663,2.364802e-05
0,0.9999643,3.573371e-05
0,0.9999752,2.4962188e-05
1,0.0001859259,0.99981403
1,0.00024447986,0.9997554
0,0.99995995,4.0022485e-05
0,0.999877,0.0001232536
0,0.9999623,3.7816644e-05
0,0.9998832,0.00011703967
0,0.99996334,3.68031e-05
0,0.9999757,2.424162e-05
0,0.9999709,2.915302e-05
0,0.99997663,2.338446e-05
1,0.00015888124,0.9998413
0,0.999939,6.099099e-05
0,0.9999666,3.3634213e-05
0,0.99995613,4.397711e-05
0,0.9999723,2.7531565e-05
1,0.00016465386,0.99983555
0,0.99996334,3.6943162e-05
0,0.9999781,2.2061262e-05
0,0.9999686,3.1761494e-05
0,0.9999709,2.902344e-05
1,0.00015539226,0.9998445
0,0.9995228,0.00047705986
0,0.9959689,0.0040311795
0,0.9996329,0.00036732006
0,0.9821963,0.01780376
0,0.99992424,7.597469e-05
0,0.99930215,0.0006977819
0,0.9999614,3.8685983e-05
0,0.99991995,8.019218e-05
0,0.99926907,0.0007310244
1,0.00032339428,0.9996767
0,0.99995136,4.882365e-05
0,0.99997663,2.3364531e-05
0,0.9999675,3.2487107e-05
0,0.9999509,4.9199163e-05
1,0.00019766566,0.9998026
0,0.99991035,8.986709e-05
0,0.9999666,3.3259676e-05
0,0.9999533,4.6864625e-05
0,0.9999623,3.7697748e-05
1,0.00019427793,0.999806
0,0.9999623,3.778251e-05
0,0.9999791,2.119645e-05
0,0.99997336,2.6708643e-05
0,0.9999752,2.5036383e-05
1,0.0001593085,0.9998408
1,0.00053356396,0.9994665
0,0.99986315,0.00013673671
0,0.99993795,6.2044164e-05
0,0.99987084,0.0001294733
0,0.99993134,6.878314e-05
0,0.9999327,6.719895e-05
0,0.99997616,2.4120875e-05
0,0.9999681,3.178531e-05
0,0.9999695,3.0340863e-05
1,0.00019601316,0.999804
0,0.9999604,3.9742208e-05
0,0.99997705,2.3133369e-05
0,0.9999718,2.8373508e-05
0,0.99997383,2.629291e-05
1,0.00018582876,0.99981403
0,0.999929,7.131536e-05
0,0.99996996,3.0300092e-05
0,0.9999638,3.608624e-05
0,0.9999695,3.0465626e-05
1,0.00017862357,0.99982125
0,0.99994427,5.5801822e-05
0,0.9999752,2.4818766e-05
0,0.99996614,3.389988e-05
0,0.99997663,2.3411014e-05
1,0.0002638994,0.99973625
0,0.9999495,5.0471866e-05
0,0.9999723,2.7744589e-05
0,0.9999647,3.5501642e-05
0,0.9999747,2.5407327e-05
1,0.00018201183,0.99981785
1,0.00021795272,0.99978215
0,0.9999647,3.5282388e-05
0,0.99990654,9.358531e-05
0,0.9999681,3.205771e-05
0,0.9999399,6.008838e-05
0,0.99995273,4.7270536e-05
0,0.9999747,2.5415568e-05
